stoppingpoint,effective_question_numbers,is_yesorno,GBS_candidates_left,U_difference,preference_difference,change_top1,rels
0.2,17,1,1,0,0.021149573216694882,0,stop
0.2,18,1,1,0,0.011374683456244056,0,stop
0.2,19,1,1,0,0.009798219889210154,0,stop
0.2,20,1,1,0,0.017204342406106677,0,stop
0.2,21,1,1,0,0.009631154157626729,0,stop
0.2,22,1,1,0,0.0157381371126921,0,stop
0.2,23,1,1,0,0.01621995390330683,0,stop
0.2,24,1,1,0,0.011414221089784585,0,stop
0.2,25,1,1,0,0.006526520419549899,0,stop
0.2,26,1,1,0,0.012417377511462463,0,stop
0.2,27,1,1,0,0.010937382816663205,0,stop
0.2,28,1,1,0,0.007462067681018912,0,stop
0.2,29,1,1,0,0.006554168931346756,0,stop
0.2,30,1,1,0,0.0039966611547273215,0,stop
0.2,31,1,1,0,0.0033614657725650914,0,stop
0.2,32,1,1,0,0.004347576331157679,0,stop
0.2,33,1,1,0,0.003919554067172382,0,stop
0.2,34,1,1,0,0.003294339704859066,0,stop
0.2,35,1,1,0,0.0026118296433807033,0,stop
0.2,36,1,1,0,0.003993477030695407,0,stop
0.2,37,1,1,0,0.002929124118085008,0,stop
0.2,38,1,1,0,0.0026748245462143057,0,stop
0.2,39,1,1,0,0.0029623102268125376,0,stop
0.2,40,1,1,0,0.002983359052470974,0,stop
0.2,41,1,1,0,0.0019322736904874038,0,stop
0.2,42,1,1,0,0.0016633702430732251,0,stop
0.2,43,1,1,0,0.002315032660376356,0,stop
0.2,44,1,1,0,0.0059968098318126575,0,stop
0.2,45,1,1,0,0.0014628612807880475,0,stop
0.2,46,1,1,0,0.0025076582250703845,0,stop
0.2,47,1,1,0,0.0021411608025076333,0,stop
0.2,48,1,1,0,0.001312150684710875,0,stop
0.2,49,1,1,0,0.0013187632969240972,0,stop
0.2,50,1,1,0,0.002843745688784493,0,stop
0.2,51,1,1,0,0.0015884815684056347,0,stop
0.2,52,1,1,0,0.003809820481990586,0,stop
0.2,53,1,1,0,0.00905080360524731,0,stop
0.2,54,1,1,0,0.001052814860897382,0,stop
0.2,55,1,1,0,0.0010344744001563005,0,stop
0.2,56,1,1,0,0.003094714444410019,0,stop
0.2,57,1,1,0,0.005453596265373291,0,stop
0.2,58,1,1,0,0.0012847298564969845,0,stop
0.2,59,1,1,0,0.001083987631494232,0,stop
0.2,60,1,1,0,0.0011720373764764135,0,stop
0.2,61,1,1,0,0.008743601577791898,0,stop
0.2,62,1,1,0,0.006732207742151544,0,stop
0.2,63,1,1,0,0.0012750160693238517,0,stop
0.2,64,1,1,0,9.343491259721472E-4,0,stop
0.2,65,1,1,0,0.002129166534547906,0,stop
0.2,66,1,1,0,0.0029754069107747307,0,stop
0.2,67,1,1,0,9.889538248868133E-4,0,stop
0.2,68,1,1,0,0.0023903111128761104,0,stop
0.2,69,1,1,0,0.0024237391237406708,0,stop
0.2,70,1,1,0,0.0010344637770097562,0,stop
0.2,71,1,1,0,7.739370360517302E-4,0,stop
0.2,72,1,1,0,9.059929544506293E-4,0,stop
0.2,73,1,1,0,9.788741979554951E-4,0,stop
0.2,74,1,1,0,8.052433406783328E-4,0,stop
0.2,75,1,1,0,0.002263672623154414,0,stop
0.2,76,1,1,0,6.323331603637467E-4,0,stop
0.2,77,1,1,0,0.0017090831315614982,0,stop
0.2,78,1,1,0,0.0013397573813917867,0,stop
0.2,79,1,1,0,0.0030319173541092466,0,stop
0.2,80,1,1,0,0.0021712715648371846,0,stop
0.2,81,1,1,0,5.803345944729611E-4,0,stop
0.2,82,1,1,0,0.0018093084979753414,0,stop
0.2,83,1,1,0,7.543374870790621E-4,0,stop
0.2,84,1,1,0,5.11536853411393E-4,0,stop
0.2,85,1,1,0,4.973073889797436E-4,0,stop
0.2,86,1,1,0,0.001426317779257143,0,stop
0.2,87,1,1,0,5.358338644080845E-4,0,stop
0.2,88,1,1,0,0.001749276625072011,0,stop
0.2,89,1,1,0,0.0020169760720413167,0,stop
0.2,90,1,1,0,6.07860607699157E-4,0,stop
0.2,91,1,1,0,7.36620438676455E-4,0,stop
0.2,92,1,1,0,5.25041624940826E-4,0,stop
0.2,93,1,1,0,4.3859893611976396E-4,0,stop
0.2,94,1,1,0,0.0026031759485797136,0,stop
0.2,95,1,1,0,8.440362518221594E-4,0,stop
0.2,96,1,1,0,0.005098841858629511,0,stop
0.2,97,1,1,0,0.002143262823286099,0,stop
0.2,98,1,1,0,0.0015702381470067942,0,stop
0.2,99,1,1,0,5.614812567987031E-4,0,stop
0.2,100,1,1,0,0.001816434252702895,0,stop
0.2,1,1,387,371,0.7257963719285384,1,continue
0.2,2,1,195,192,0.4054485540256437,0,continue
0.2,3,1,98,97,0.3247604695304961,0,continue
0.2,4,1,45,53,0.19758180637651088,0,continue
0.2,5,1,25,20,0.15762710005888642,0,continue
0.2,6,1,13,12,0.13336731637653457,1,continue
0.2,7,1,6,7,0.0917544644383202,0,continue
0.2,8,1,3,3,0.07749044981823547,1,continue
0.2,9,1,1,2,0.07770001296325771,0,stop
0.2,10,1,1,0,0.07955628018902527,0,stop
0.2,11,1,1,0,0.0380337073603004,0,stop
0.2,12,1,1,0,0.02588560290363102,0,stop
0.2,13,1,1,0,0.024671813231260196,0,stop
0.2,14,1,1,0,0.031746536715115445,0,stop
0.2,15,1,1,0,0.013436860503811699,0,stop
0.2,16,1,1,0,0.044241734854251445,0,stop
0.2,17,1,1,0,0.029840184259669774,0,stop
0.2,18,1,1,0,0.010639063086737437,0,stop
0.2,19,1,1,0,0.012095755990119783,0,stop
0.2,20,1,1,0,0.008998122103241968,0,stop
0.2,21,1,1,0,0.006502411887909204,0,stop
0.2,22,1,1,0,0.0058169427280846345,0,stop
0.2,23,1,1,0,0.005045292920191516,0,stop
0.2,24,1,1,0,0.004680403219066168,0,stop
0.2,25,1,1,0,0.013517738125003106,0,stop
0.2,26,1,1,0,0.003690746031791274,0,stop
0.2,27,1,1,0,0.017931929342581424,0,stop
0.2,28,1,1,0,0.004173438169703414,0,stop
0.2,29,1,1,0,0.008435809854231516,0,stop
0.2,30,1,1,0,0.014872649924480756,0,stop
0.2,31,1,1,0,0.0036010801226806326,0,stop
0.2,32,1,1,0,0.003004548100443888,0,stop
0.2,33,1,1,0,0.0026571957316894905,0,stop
0.2,34,1,1,0,0.007610559370461811,0,stop
0.2,35,1,1,0,0.0024047021881777792,0,stop
0.2,36,1,1,0,0.002543140974023874,0,stop
0.2,37,1,1,0,0.004115238927730488,0,stop
0.2,38,1,1,0,0.014230263597440763,0,stop
0.2,39,1,1,0,0.011269698025705854,0,stop
0.2,40,1,1,0,0.0020548981385530643,0,stop
0.2,41,1,1,0,0.012840251195374295,0,stop
0.2,42,1,1,0,0.004812465020649099,0,stop
0.2,43,1,1,0,0.0017718970424186276,0,stop
0.2,44,1,1,0,0.00166047437280028,0,stop
0.2,45,1,1,0,0.0019023202185777443,0,stop
0.2,46,1,1,0,0.009057328772075908,0,stop
0.2,47,1,1,0,0.0016575794422543008,0,stop
0.2,48,1,1,0,0.010034300660689124,0,stop
0.2,49,1,1,0,0.003948278516536265,0,stop
0.2,50,1,1,0,0.0018083986643388618,0,stop
0.2,51,1,1,0,0.0020746256216527792,0,stop
0.2,52,1,1,0,0.0032133825721451003,0,stop
0.2,53,1,1,0,0.001267310868693387,0,stop
0.2,54,1,1,0,0.0013647156859369878,0,stop
0.2,55,1,1,0,0.00451245522262404,0,stop
0.2,56,1,1,0,0.001062999149836348,0,stop
0.2,57,1,1,0,0.0010510899439513694,0,stop
0.2,58,1,1,0,0.001060709492681126,0,stop
0.2,59,1,1,0,0.0011548237880996005,0,stop
0.2,60,1,1,0,8.838425231075264E-4,0,stop
0.2,61,1,1,0,9.974421837756048E-4,0,stop
0.2,62,1,1,0,0.006227618195999945,0,stop
0.2,63,1,1,0,0.0011339466418378553,0,stop
0.2,64,1,1,0,0.0016548028778124902,0,stop
0.2,65,1,1,0,0.0016496320768713349,0,stop
0.2,66,1,1,0,0.0012781399959159556,0,stop
0.2,67,1,1,0,0.0037791559734610593,0,stop
0.2,68,1,1,0,7.088848742379805E-4,0,stop
0.2,69,1,1,0,0.0019586400670553237,0,stop
0.2,70,1,1,0,7.246864808559669E-4,0,stop
0.2,71,1,1,0,0.0037534316230986124,0,stop
0.2,72,1,1,0,0.001512375551972462,0,stop
0.2,73,1,1,0,7.432101114753981E-4,0,stop
0.2,74,1,1,0,0.0010407166609425163,0,stop
0.2,75,1,1,0,0.005886430414236354,0,stop
0.2,76,1,1,0,0.0014980328838003392,0,stop
0.2,77,1,1,0,0.0010880083581451662,0,stop
0.2,78,1,1,0,0.0011250527759471471,0,stop
0.2,79,1,1,0,4.297867756202541E-4,0,stop
0.2,80,1,1,0,5.857061175775318E-4,0,stop
0.2,81,1,1,0,6.867261796448553E-4,0,stop
0.2,82,1,1,0,5.800080592663923E-4,0,stop
0.2,83,1,1,0,6.160613654786476E-4,0,stop
0.2,84,1,1,0,0.0011108646491609373,0,stop
0.2,85,1,1,0,7.188561071399679E-4,0,stop
0.2,86,1,1,0,5.192992183761794E-4,0,stop
0.2,87,1,1,0,0.0012319666785368158,0,stop
0.2,88,1,1,0,0.0022672705812317347,0,stop
0.2,89,1,1,0,0.001257179775149027,0,stop
0.2,90,1,1,0,0.0010186070951410408,0,stop
0.2,91,1,1,0,4.629203534143253E-4,0,stop
0.2,92,1,1,0,8.281956270559428E-4,0,stop
0.2,93,1,1,0,0.0010634090696181656,0,stop
0.2,94,1,1,0,0.0013346187752941584,0,stop
0.2,95,1,1,0,0.0026414986440451336,0,stop
0.2,96,1,1,0,7.749203804039999E-4,0,stop
0.2,97,1,1,0,0.001848977262024259,0,stop
0.2,98,1,1,0,0.004220872630353929,0,stop
0.2,99,1,1,0,5.770492296621016E-4,0,stop
0.2,100,1,1,0,0.0020021379138231345,0,stop
0.2,1,1,605,580,0.928741874196802,1,continue
0.2,2,1,317,288,0.5256628952376073,0,continue
0.2,3,1,154,163,0.3073933890256287,0,continue
0.2,4,1,76,78,0.2124133879643155,0,continue
0.2,5,1,42,34,0.20651443322249433,1,continue
0.2,6,1,22,20,0.1261960391568231,0,stop
0.2,7,1,11,11,0.1484741884865895,0,stop
0.2,8,1,5,6,0.08416522312070995,0,stop
0.2,9,1,2,3,0.10184077056184729,0,stop
0.2,10,1,1,1,0.06102505002928757,0,stop
0.2,11,1,1,0,0.037475646262191735,0,stop
0.2,12,1,1,0,0.02680399194440804,0,stop
0.2,13,1,1,0,0.03534932274065482,0,stop
0.2,14,1,1,0,0.0169733344694724,0,stop
0.2,15,1,1,0,0.055309308923554214,0,stop
0.2,16,1,1,0,0.04586215446888407,0,stop
0.2,17,1,1,0,0.010628354311786693,0,stop
0.2,18,1,1,0,0.009983673007238665,0,stop
0.2,19,1,1,0,0.011122055288906488,0,stop
0.2,20,1,1,0,0.010483572056761545,0,stop
0.2,21,1,1,0,0.006753037011406846,0,stop
0.2,22,1,1,0,0.006791212658826618,0,stop
0.2,23,1,1,0,0.028335826855614935,0,stop
0.2,24,1,1,0,0.008560407577459768,0,stop
0.2,25,1,1,0,0.004827174650455355,0,stop
0.2,26,1,1,0,0.004534501105385465,0,stop
0.2,27,1,1,0,0.004143539391579392,0,stop
0.2,28,1,1,0,0.003912458045877443,0,stop
0.2,29,1,1,0,0.0033675857290754838,0,stop
0.2,30,1,1,0,0.011823006362171939,0,stop
0.2,31,1,1,0,0.0026207382404698216,0,stop
0.2,32,1,1,0,0.002403434685235162,0,stop
0.2,33,1,1,0,0.008958837309515908,0,stop
0.2,34,1,1,0,0.015555529008778119,0,stop
0.2,35,1,1,0,0.003659579284767072,0,stop
0.2,36,1,1,0,0.0033970820739840156,0,stop
0.2,37,1,1,0,0.011772202520826804,0,stop
0.2,38,1,1,0,0.008882884136934333,0,stop
0.2,39,1,1,0,0.005235570742489847,0,stop
0.2,40,1,1,0,0.004968451442153661,0,stop
0.2,41,1,1,0,0.0021215139504425426,0,stop
0.2,42,1,1,0,0.00319690008815223,0,stop
0.2,43,1,1,0,0.009597726579172974,0,stop
0.2,44,1,1,0,0.010350865108691449,0,stop
0.2,45,1,1,0,0.0018722467297109463,0,stop
0.2,46,1,1,0,0.0033560849967608653,0,stop
0.2,47,1,1,0,0.011607690700350259,0,stop
0.2,48,1,1,0,0.00386627301833771,0,stop
0.2,49,1,1,0,0.012061719589788168,0,stop
0.2,50,1,1,0,0.007715795781371617,0,stop
0.2,51,1,1,0,0.013396075279016347,0,stop
0.2,52,1,1,0,0.0022562660821090607,0,stop
0.2,53,1,1,0,0.004307918152421666,0,stop
0.2,54,1,1,0,0.001304395531211307,0,stop
0.2,55,1,1,0,0.0018329858518322155,0,stop
0.2,56,1,1,0,0.0013185975364326647,0,stop
0.2,57,1,1,0,0.0019304973473558576,0,stop
0.2,58,1,1,0,0.0020808859978815085,0,stop
0.2,59,1,1,0,0.0016093767705554572,0,stop
0.2,60,1,1,0,0.0012752170606727567,0,stop
0.2,61,1,1,0,0.0012863661589508258,0,stop
0.2,62,1,1,0,8.888276850944904E-4,0,stop
0.2,63,1,1,0,8.517727937122723E-4,0,stop
0.2,64,1,1,0,0.007330582011579934,0,stop
0.2,65,1,1,0,0.0010410357344937428,0,stop
0.2,66,1,1,0,0.00788927872563706,0,stop
0.2,67,1,1,0,0.00412327750015732,0,stop
0.2,68,1,1,0,0.004710519213192784,0,stop
0.2,69,1,1,0,0.0015236844050743365,0,stop
0.2,70,1,1,0,0.0037586307454639924,0,stop
0.2,71,1,1,0,0.0020474390830110857,0,stop
0.2,72,1,1,0,8.595281798244496E-4,0,stop
0.2,73,1,1,0,0.0015257625728393321,0,stop
0.2,74,1,1,0,0.0012500156308613611,0,stop
0.2,75,1,1,0,8.468317381814218E-4,0,stop
0.2,76,1,1,0,8.543591728347075E-4,0,stop
0.2,77,1,1,0,0.0012030286385041286,0,stop
0.2,78,1,1,0,5.888780930321418E-4,0,stop
0.2,79,1,1,0,5.566616835706036E-4,0,stop
0.2,80,1,1,0,5.955310522142372E-4,0,stop
0.2,81,1,1,0,0.001015319047714279,0,stop
0.2,82,1,1,0,5.496656408687536E-4,0,stop
0.2,83,1,1,0,5.330665984788334E-4,0,stop
0.2,84,1,1,0,5.172090150498828E-4,0,stop
0.2,85,1,1,0,4.654535258324441E-4,0,stop
0.2,86,1,1,0,0.0018063542505399716,0,stop
0.2,87,1,1,0,0.00307274353567695,0,stop
0.2,88,1,1,0,0.0035017641565346785,0,stop
0.2,89,1,1,0,4.4023305119211375E-4,0,stop
0.2,90,1,1,0,4.790692882684929E-4,0,stop
0.2,91,1,1,0,4.1696705195903193E-4,0,stop
0.2,92,1,1,0,6.350172781623799E-4,0,stop
0.2,93,1,1,0,4.061142751862727E-4,0,stop
0.2,94,1,1,0,3.8575593531219016E-4,0,stop
0.2,95,1,1,0,0.0018104792237055877,0,stop
0.2,96,1,1,0,3.6959111985957485E-4,0,stop
0.2,97,1,1,0,7.115469381065222E-4,0,stop
0.2,98,1,1,0,4.95437802138079E-4,0,stop
0.2,99,1,1,0,6.881660175448718E-4,0,stop
0.2,100,1,1,0,0.0032183053551078926,0,stop
0.2,0,0,1410,0,0.0,1,continue
0.2,0,0,1410,0,0.0,0,continue
0.2,0,0,1410,0,0.0,0,continue
0.2,1,1,788,622,0.7542511014127716,1,continue
0.2,1,0,788,0,0.0,0,continue
0.2,2,1,499,289,0.40424851955792684,0,continue
0.2,3,1,318,181,0.2583582496580317,0,continue
0.2,3,0,318,0,0.0,0,continue
0.2,3,0,318,0,0.0,0,continue
0.2,3,0,318,0,0.0,0,continue
0.2,3,0,318,0,0.0,0,continue
0.2,3,0,318,0,0.0,0,continue
0.2,3,0,318,0,0.0,0,continue
0.2,3,0,318,0,0.0,0,continue
0.2,3,0,318,0,0.0,0,continue
0.2,4,1,227,91,0.16773262158832608,0,continue
0.2,5,1,167,60,0.11998247023749356,0,continue
0.2,5,0,167,0,0.0,0,continue
0.2,5,0,167,0,0.0,0,continue
0.2,5,0,167,0,0.0,0,continue
0.2,5,0,167,0,0.0,0,continue
0.2,5,0,167,0,0.0,0,continue
0.2,6,1,134,33,0.07202979410914653,0,continue
0.2,6,0,134,0,0.0,0,continue
0.2,7,1,108,26,0.0631121539079076,1,continue
0.2,7,0,108,0,0.0,0,continue
0.2,8,1,87,21,0.04639246965002293,0,continue
0.2,8,0,87,0,0.0,0,continue
0.2,9,1,69,18,0.05459627770523795,0,continue
0.2,9,0,69,0,0.0,0,continue
0.2,9,0,69,0,0.0,0,continue
0.2,9,0,69,0,0.0,0,continue
0.2,9,0,69,0,0.0,0,continue
0.2,10,1,58,11,0.034031229519427005,0,continue
0.2,10,0,58,0,0.0,0,continue
0.2,11,1,48,10,0.03147069524515045,0,continue
0.2,12,1,40,8,0.022010336579415212,1,continue
0.2,13,1,32,8,0.022684131685399896,0,continue
0.2,13,0,32,0,0.0,0,continue
0.2,13,0,32,0,0.0,0,continue
0.2,13,0,32,0,0.0,0,continue
0.2,13,0,32,0,0.0,0,continue
0.2,14,1,27,5,0.019378395555044087,0,continue
0.2,15,1,23,4,0.017169484978809935,0,continue
0.2,15,0,23,0,0.0,0,continue
0.2,15,0,23,0,0.0,0,continue
0.2,15,0,23,0,0.0,0,continue
0.2,15,0,23,0,0.0,0,continue
0.2,15,0,23,0,0.0,0,continue
0.2,15,0,23,0,0.0,0,continue
0.2,16,1,19,4,0.019320083895720073,0,continue
0.2,16,0,19,0,0.0,0,continue
0.2,16,0,19,0,0.0,0,continue
0.2,16,0,19,0,0.0,0,continue
0.2,16,0,19,0,0.0,0,continue
0.2,16,0,19,0,0.0,0,continue
0.2,16,0,19,0,0.0,0,continue
0.2,17,1,16,3,0.025007279779740318,0,continue
0.2,17,0,16,0,0.0,0,continue
0.2,17,0,16,0,0.0,0,continue
0.2,17,0,16,0,0.0,0,continue
0.2,17,0,16,0,0.0,0,continue
0.2,17,0,16,0,0.0,0,continue
0.2,17,0,16,0,0.0,0,continue
0.2,17,0,16,0,0.0,0,continue
0.2,17,0,16,0,0.0,0,continue
0.2,18,1,14,2,0.007405628745256746,0,continue
0.2,18,0,14,0,0.0,0,continue
0.2,19,1,12,2,0.01091913977379859,0,continue
0.2,20,1,10,2,0.008617298064835953,0,continue
0.2,20,0,10,0,0.0,0,continue
0.2,20,0,10,0,0.0,0,continue
0.2,21,1,8,2,0.006575111766616881,0,continue
0.2,21,0,8,0,0.0,0,continue
0.2,21,0,8,0,0.0,0,continue
0.2,22,1,6,2,0.009793192349861715,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,22,0,6,0,0.0,0,continue
0.2,23,1,5,1,0.010990708493127256,0,continue
0.25,0,0,1328,0,0.0,1,continue
0.25,1,1,660,668,0.887541981304074,1,continue
0.25,2,1,335,325,0.4932167731792964,0,continue
0.25,3,1,170,165,0.3041522993357722,1,continue
0.25,3,0,170,0,0.0,0,continue
0.25,4,1,103,67,0.22208297875593494,0,continue
0.25,5,1,63,40,0.16038363159767624,0,continue
0.25,6,1,25,38,0.12972182007316369,1,continue
0.25,7,1,11,14,0.12411870924087336,0,continue
0.25,7,0,11,0,0.0,0,continue
0.25,7,0,11,0,0.0,0,continue
0.25,7,0,11,0,0.0,0,continue
0.25,8,1,6,5,0.09190402777076309,0,continue
0.25,9,1,3,3,0.06613202990860644,1,continue
0.25,10,1,2,1,0.04269637401409661,1,continue
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,10,0,2,0,0.0,0,stop
0.25,11,1,2,0,0.04574223248140588,0,stop
0.25,12,1,2,0,0.04593570155819495,0,stop
0.25,13,1,2,0,0.021027654892817084,0,stop
0.25,14,1,2,0,0.025792844354216686,0,stop
0.25,15,1,2,0,0.04007050390960843,0,stop
0.25,16,1,2,0,0.022460243002772197,0,stop
0.25,17,1,2,0,0.010215263492676442,0,stop
0.25,18,1,2,0,0.026303397271544737,0,stop
0.25,19,1,2,0,0.0086210049039057,0,stop
0.25,20,1,2,0,0.013869438395501952,0,stop
0.25,21,1,2,0,0.0068347279386030465,0,stop
0.25,22,1,2,0,0.006809816810175746,0,stop
0.25,23,1,2,0,0.006837299455316008,0,stop
0.25,24,1,2,0,0.005698282722745704,0,stop
0.25,25,1,2,0,0.00426800866122977,0,stop
0.25,26,1,2,0,0.012740095173241681,0,stop
0.25,27,1,2,0,0.003266858075395224,0,stop
0.3,1,1,629,626,0.8842519944795485,1,continue
0.3,2,1,308,321,0.47899484330717845,0,continue
0.3,3,1,150,158,0.3346695968678394,0,continue
0.3,4,1,69,81,0.23433364706894566,1,continue
0.3,5,1,42,27,0.16975446529389737,1,continue
0.3,6,1,18,24,0.14674268922364134,0,continue
0.3,7,1,9,9,0.12344518346489466,1,continue
0.3,8,1,4,5,0.08761712182780208,0,continue
0.3,9,1,2,2,0.04402074697374736,0,continue
0.3,10,1,1,1,0.022433261127442258,1,continue
0.3,11,1,1,0,0.05799443010129275,0,stop
0.3,12,1,1,0,0.052962305564269965,0,stop
0.3,13,1,1,0,0.02720993089694018,0,stop
0.3,14,1,1,0,0.02987405385139553,0,stop
0.3,15,1,1,0,0.026969914471380984,0,stop
0.3,16,1,1,0,0.013164014881666674,0,stop
0.3,17,1,1,0,0.03046670513062917,0,stop
0.3,18,1,1,0,0.010520291644702053,0,stop
0.3,19,1,1,0,0.015667124429214887,0,stop
0.3,20,1,1,0,0.00801757035116112,0,stop
0.3,21,1,1,0,0.007950332128158419,0,stop
0.3,22,1,1,0,0.019482870780411304,0,stop
0.3,23,1,1,0,0.008107182951892073,0,stop
0.3,24,1,1,0,0.010343162842003551,0,stop
0.3,25,1,1,0,0.02458635458608184,0,stop
0.3,26,1,1,0,0.004755843628897917,0,stop
0.3,27,1,1,0,0.022118802194632494,0,stop
0.3,28,1,1,0,0.005275479446824068,0,stop
0.3,29,1,1,0,0.004079874207750985,0,stop
0.3,30,1,1,0,0.011822238911051934,0,stop
0.3,31,1,1,0,0.003199684406434761,0,stop
0.3,32,1,1,0,0.0032970168167684474,0,stop
0.3,33,1,1,0,0.002881466897098733,0,stop
0.3,34,1,1,0,0.014027357820403994,0,stop
0.3,35,1,1,0,0.004865597833606738,0,stop
0.3,36,1,1,0,0.015224725384095004,0,stop
0.3,37,1,1,0,0.0021703121327061787,0,stop
0.3,38,1,1,0,0.003325829783931967,0,stop
0.3,39,1,1,0,0.004243445409717581,0,stop
0.3,40,1,1,0,0.01583503961911551,0,stop
0.3,41,1,1,0,0.006002206817755743,0,stop
0.3,42,1,1,0,0.0022500250935206384,0,stop
0.3,43,1,1,0,0.004059437322555355,0,stop
0.3,44,1,1,0,0.001960597704944193,0,stop
0.3,45,1,1,0,0.008426122776815013,0,stop
0.3,46,1,1,0,0.003079755395468976,0,stop
0.3,47,1,1,0,0.0026344339804060925,0,stop
0.3,48,1,1,0,0.0013890664029849367,0,stop
0.3,49,1,1,0,0.0013722979559756552,0,stop
0.3,50,1,1,0,0.0023194370054233386,0,stop
0.3,51,1,1,0,0.0020520204174368107,0,stop
0.3,52,1,1,0,0.0019267489025046052,0,stop
0.3,53,1,1,0,0.0012363922038116143,0,stop
0.3,54,1,1,0,0.0010538333103795833,0,stop
0.3,55,1,1,0,0.001059209843427656,0,stop
0.3,56,1,1,0,0.0012628752113143724,0,stop
0.3,57,1,1,0,0.004313621709866481,0,stop
0.3,58,1,1,0,0.006843591226149798,0,stop
0.3,59,1,1,0,8.62358340028083E-4,0,stop
0.3,60,1,1,0,0.0016935530872127331,0,stop
0.3,61,1,1,0,0.005280616209712007,0,stop
0.3,62,1,1,0,0.0019154659574105752,0,stop
0.3,63,1,1,0,0.0021682451208690163,0,stop
0.3,64,1,1,0,0.005969847953932548,0,stop
0.3,65,1,1,0,0.005269894707968142,0,stop
0.3,66,1,1,0,0.008369933106831089,0,stop
0.3,67,1,1,0,7.326343114713797E-4,0,stop
0.3,68,1,1,0,7.053456604267593E-4,0,stop
0.3,69,1,1,0,7.650311112116023E-4,0,stop
0.3,70,1,1,0,6.557209349468742E-4,0,stop
0.3,71,1,1,0,0.003550318114376219,0,stop
0.3,72,1,1,0,0.00343539719148191,0,stop
